univ_name;alias;address;sinta_id;pddikti_code;author_number;dept_number;journal_number;sinta_score_overall;sinta_score_3yr;sinta_score_productivity;sinta_score_productivity_3yr;scopus_docs;scopus_citation;scopus_cited_doc;scopus_citation_per_researchers;gscholar_docs;gscholar_citation;gscholar_cited_doc;gscholar_citation_per_researchers;wos_docs;wos_citation;wos_cited_doc;wos_citation_per_researchers;garuda_docs;garuda_citation;garuda_cited_doc;garuda_citation_per_researchers
Sekolah Tinggi Perpajakan Indonesia;STPI;KOTA ADM. JAKARTA TIMUR - DKI JAKARTA, ID;1171;33094;38;1;0;158;70;11;5;2;5;1;0,12;67;929;46;21,6;0;0;0;0;3;0;0;0
Akademi Kelautan Banyuwangi;-;KAB. BANYUWANGI - JAWA TIMUR, ID;2298;74053;11;3;0;189;70;13;5;0;0;0;0;62;120;16;7,5;0;0;0;0;0;0;0;0
Akademi Bakti Kemanusiaan Palang Merah Indonesia;ABK PMI JAKARTA;KOTA ADM. JAKARTA SELATAN - DKI JAKARTA, ID;8244419;34241;10;1;0;229;71;18;5;0;0;0;0;23;22;7;0,92;0;0;0;0;13;0;0;0
AMIK Stiekom Sumatera Utara;AMIK-STIEKOM SUMUT;KAB. LABUHANBATU - SUMATERA UTARA, ID;740;14061;4;2;0;251;71;11;3;0;0;0;0;64;336;31;14;0;0;0;0;1;0;0;0
Sekolah Tinggi Teologi Satyabhakti;STT SATI;KAB. MALANG - JAWA TIMUR, ID;4162;233161;8;3;0;147;71;10;5;2;1;1;0,06;62;220;21;12,22;0;0;0;0;0;0;0;0
Akademi Perniagaan dan Perusahaan APIPSU Medan;APP APIPSU;KOTA MEDAN - SUMATERA UTARA, ID;713;14001;6;1;0;136;71;15;8;0;0;0;0;24;19;7;2,11;0;0;0;0;5;0;0;0
Sekolah Tinggi Teologi Johanes Calvin Bali;-;KAB. BADUNG - BALI, ID;4092;233036;1;5;0;72;71;7;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
STIKES Bhakti Mandala Husada Slawi;STIKES BHAKTI MANDALA HUSADA SLAWI;KAB. TEGAL - JAWA TENGAH, ID;130;63071;0;0;1;986;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STAI Kharisma Cicurug, Sukabumi;-;KAB. SUKABUMI - JAWA BARAT, ID;3755;213184;1;2;0;72;71;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
STEI Hamzar Lombok Timur;-;KAB. LOMBOK TIMUR - NUSA TENGGARA BARAT, ID;3764;213194;10;1;0;202;68;18;6;0;0;0;0;27;3055;18;277,73;0;0;0;0;8;0;0;0
Sekolah Tinggi Teknologi Banten;-;KAB. TANGERANG - BANTEN, ID;1606;43240;6;4;0;106;71;4;3;0;0;0;0;14;8;3;0,29;0;0;0;0;3;0;0;0
Sekolah Tinggi Ilmu Ekonomi Koperasi Malang;-;KOTA MALANG - JAWA TIMUR, ID;2181;73056;10;2;0;123;68;9;5;0;0;0;0;56;3360;26;120;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Hukum Sultan Adam;-;KOTA BANJARMASIN - KALIMANTAN SELATAN, ID;3158;113004;16;2;0;86;68;3;2;0;0;0;0;68;16;8;0,29;0;0;0;0;0;0;0;0
Sekolah Tinggi Agama Islam Al Falah Pamekasan;-;KAB. PAMEKASAN - JAWA TIMUR, ID;8244445;213672;0;3;0;68;68;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STAI Samora Pematang Siantar, Sumatera Utara;-;- - SUMATERA UTARA, ID;3919;213369;0;2;0;68;68;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STEBI Global Mulia Cikarang;-;KAB. BEKASI - JAWA BARAT, ID;4052;213547;1;2;0;71;68;3;3;0;0;0;0;6;8;2;0,33;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi IKSM Santosa Asih;-;- - DKI JAKARTA, ID;4121;233088;0;3;0;68;68;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STBA Persahabatan Internasional Asia;STBA-PIA;KOTA MEDAN - SUMATERA UTARA, ID;691;13158;19;2;0;76;68;3;3;0;0;0;0;31;7;5;0,29;0;0;0;0;0;0;0;0
Sekolah Tinggi Agama Kristen Reformed Remnant Internasional Minahasa Provinsi Sulawesi Utara;STAK-RRI;KAB. MINAHASA - SULAWESI UTARA, ID;8244581;233379;3;2;0;86;82;7;6;0;0;0;0;29;28;7;2,15;0;0;0;0;5;0;0;0
Sekolah Tinggi Ilmu Administrasi Malang;-;KOTA MALANG - JAWA TIMUR, ID;2150;73023;17;4;0;170;84;7;4;0;0;0;0;106;94;18;1,74;0;0;0;0;4;0;0;0
STIH Putri Maharaja;-;KOTA PAYAKUMBUH - SUMATERA BARAT, ID;3033;103140;13;2;1;458;81;33;6;0;0;0;0;49;105;18;6,56;0;0;0;0;0;0;0;0
Institut Agama Islam Agus Salim Metro Lampung;-;KOTA METRO - LAMPUNG, ID;3875;212065;23;5;0;236;84;7;3;0;0;0;0;364;1385;90;38,47;0;0;0;0;0;0;0;0
STKIP Nasional;-;KAB. PADANG PARIAMAN - SUMATERA BARAT, ID;3018;103119;18;2;0;331;92;16;4;0;0;0;0;80;369;20;12,72;0;0;0;0;0;0;0;0
Sekolah Tinggi Manajemen Informatika dan Komputer Komputama Majenang;STMIK KOMPUTAMA MAJENANG;KAB. CILACAP - JAWA TENGAH, ID;8244214;63107;14;2;0;96;84;4;4;1;0;0;0;56;90;24;3,91;0;0;0;0;0;0;0;0
STAI Serdang Lubuk Pakam, Sumatera Utara;-;KAB. DELI SERDANG - SUMATERA UTARA, ID;3920;213370;1;2;1;101;97;7;7;0;0;0;0;19;39;9;2,79;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Agama Buddha Smaratungga;STIAB SMARATUNGGA;- - ACEH, ID;37;293011;1;2;0;101;97;6;5;0;0;0;0;12;23;4;1,28;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Ekonomi Tri Dharma Widya;STIE TDW;KOTA ADM. JAKARTA PUSAT - DKI JAKARTA, ID;1142;33040;3;3;0;95;90;4;4;0;0;0;0;13;54;4;2,16;0;0;0;0;0;0;0;0
Politeknik Triguna Tasikmalaya;-;KOTA TASIKMALAYA - JAWA BARAT, ID;1862;45037;12;3;0;388;88;20;5;0;0;0;0;77;162;20;6,75;0;0;0;0;1;0;0;0
Sekolah Tinggi Teologi Global Glow Indonesia Jakarta;-;KOTA ADM. JAKARTA PUSAT - DKI JAKARTA, ID;4243;233282;0;5;0;92;92;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pusat Penelitian dan Pengembangan Rekarta Mataram;-;KAB. LOMBOK BARAT - NUSA TENGGARA BARAT, ID;8449;4576;0;0;3;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Ekonomi Bulungan Tarakan;-;KOTA TARAKAN - KALIMANTAN UTARA, ID;3176;113023;5;2;0;160;98;8;5;3;6;2;0,12;31;237;19;4,56;0;0;0;0;0;0;0;0
Sekolah Tinggi Bahasa Asing Cipto Hadi Pranoto;STBA CHP;KOTA BEKASI - JAWA BARAT, ID;1612;43246;10;3;0;103;98;8;8;0;0;0;0;34;12;6;0,63;0;0;0;0;0;0;0;0
STISIP 17-8-1945 Makassar;-;KOTA MAKASSAR - SULAWESI SELATAN, ID;2583;93006;15;2;0;113;96;5;4;0;0;0;0;61;81;20;3;0;0;0;0;1;0;0;0
STAI Nahdlatul Ulama (STAINU), Purworejo, Jawa Tengah;STAINUPURWOREJO;KAB. PURWOREJO - JAWA TENGAH, ID;94;213391;9;3;0;128;85;8;5;0;0;0;0;86;455;22;23,95;0;0;0;0;0;0;0;0
STIA Indragiri;-;KAB. INDRAGIRI HULU - KEPULAUAN RIAU, ID;3031;103137;5;2;0;257;85;23;8;0;0;0;0;363;696;134;63,27;0;0;0;0;0;0;0;0
STT ARASTAMAR WAMENA;-;KAB. JAYAWIJAYA - P A P U A, ID;4232;233264;13;5;0;116;83;4;3;0;0;0;0;97;323;28;9,79;0;0;0;0;0;0;0;0
Akademi Pariwisata Stipary;AKPAR STIPARY;KAB. SLEMAN - DAERAH ISTIMEWA YOGYAKARTA, ID;1951;54030;13;2;0;287;83;18;5;1;11;1;0,58;65;108;25;5,68;0;0;0;0;9;0;0;0
Akademi Kebidanan Indragiri;AKI;KAB. INDRAGIRI HULU - RIAU, ID;3123;104136;7;1;0;154;94;22;13;2;0;0;0;39;149;10;9,93;0;0;0;0;0;0;0;0
Akademi Analis Kesehatan Delima Husada Gresik;-;KAB. GRESIK - JAWA TIMUR, ID;2340;74121;6;1;0;284;83;28;8;1;2;1;0,13;71;302;34;20,13;0;0;0;0;8;0;0;0
STAI Tuanku Tambusai;-;KAB. ROKAN HULU - KEPULAUAN RIAU, ID;4022;213507;0;2;1;94;94;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Politeknik Pelayaran Banten;POLTEKPEL BANTEN;UNKNOWN - UNKNOWN, ID;8244507;425013;0;3;0;94;94;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STAI YDI Lubuk Sikaping, Pasaman, Sumatera Barat;-;KAB. PASAMAN - SUMATERA BARAT, ID;3861;213297;3;2;0;94;89;5;5;0;0;0;0;11;36;2;1,89;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Bahasa Asing Bumi Beringin;-;KOTA MANADO - SULAWESI UTARA, ID;2654;163022;1;4;0;91;89;5;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Akademi Analis Kesehatan Manggala Yogyakarta;-;KAB. BANTUL - DAERAH ISTIMEWA YOGYAKARTA, ID;1967;54061;4;1;0;414;90;59;13;0;0;0;0;52;58;14;3,41;0;0;0;0;8;1;1;0,06
Sekolah Tinggi Ilmu Komputer Muhammadiyah Batam;-;KOTA BATAM - KEPULAUAN RIAU, ID;3030;103136;5;2;0;343;90;20;5;8;23;6;1,28;23;120;11;6,67;0;0;0;0;0;0;0;0
STKIP Muhammadiyah Kotabumi;-;KAB. LAMPUNG UTARA - LAMPUNG, ID;869;23010;0;5;0;448;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Green Engineering Society;-;KAB. LIMA PULUH KOTA - SUMATERA BARAT, ID;8244616;96314115;0;0;2;90;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi Renatus Pematang Siantar;-;KAB. SIMALUNGUN - SUMATERA UTARA, ID;4182;233192;1;8;0;95;94;4;4;0;0;0;0;2;1;1;0,03;0;0;0;0;0;0;0;0
STKIP Muhammadiyah Kalabahi;-;KAB. ALOR - NUSA TENGGARA TIMUR, ID;8234;153028;1;4;0;93;90;6;6;0;0;0;0;10;6;3;0,38;0;0;0;0;0;0;0;0
Sekolah Tinggi Agama Kristen Marturia Yogyakarta;STAK MARTURIA YOGYAKARTA;KAB. SLEMAN - DAERAH ISTIMEWA YOGYAKARTA, ID;4090;233034;5;3;0;100;94;6;5;0;0;0;0;23;12;3;0,57;0;0;0;0;0;0;0;0
STAI Al-Ma`arif Ciamis;-;KAB. CIAMIS - JAWA BARAT, ID;3623;213029;0;5;0;90;90;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STMIK Tidore Mandiri;-;KOTA TIDORE KEPULAUAN - MALUKU UTARA, ID;3331;123045;12;3;0;128;90;5;4;0;0;0;0;23;14;7;0,41;0;0;0;0;5;0;0;0
STAINU Kotabumi Lampung Utara;STAINU KOTABUMI;KAB. LAMPUNG UTARA - LAMPUNG, ID;3663;213080;17;3;0;110;94;4;4;0;0;0;0;51;17;12;0,57;0;0;0;0;0;0;0;0
Universitas Lumajang;-;KAB. LUMAJANG - JAWA TIMUR, ID;2083;71055;19;3;0;906;90;45;5;0;0;0;0;79;49;18;1,69;0;0;0;0;0;0;0;0
Akademi Analis Kesehatan An Nasher Cirebon;AAK AN NASHER;KAB. CIREBON - JAWA BARAT, ID;1760;44132;7;1;0;124;94;12;9;1;3;1;0,14;25;58;9;2,76;0;0;0;0;0;0;0;0
STT Injili Indonesia Medan;-;KOTA MEDAN - SUMATERA UTARA, ID;4181;233191;1;3;0;98;94;6;6;0;0;0;0;9;8;3;0,47;0;0;0;0;0;0;0;0
STIT Syekh Burhanuddin Pariaman;-;KOTA PARIAMAN - SUMATERA BARAT, ID;3866;213304;18;2;0;98;94;4;4;0;0;0;0;26;387;8;14,88;0;0;0;0;0;0;0;0
STAI Al-Ghazali Bulukumba, Sulawesi Selatan;-;UNKNOWN - UNKNOWN, ID;3890;213332;1;3;0;101;94;4;3;0;0;0;0;14;21;6;0,58;0;0;0;0;0;0;0;0
Politeknik Kent;-;KOTA BOGOR - JAWA BARAT, ID;1852;45025;1;3;0;84;83;4;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi Syalom Bandar Lampung;-;KAB. PRINGSEWU - LAMPUNG, ID;4195;233207;1;5;0;84;83;4;4;0;0;0;0;8;6;3;0,32;0;0;0;0;0;0;0;0
Sekolah Tinggi Keguruan dan Ilmu Pendidikan Biak;STKIPBIAK;KAB. BIAK NUMFOR - P A P U A, ID;4775;143031;13;3;0;489;83;31;5;7;37;2;2,18;244;980;105;57,65;0;0;0;0;7;0;0;0
Politeknik Tunas Pemuda;-;KOTA TANGERANG - BANTEN, ID;1864;45041;3;5;0;85;83;2;2;0;0;0;0;7;1;1;0,02;0;0;0;0;0;0;0;0
STKIP Nusa Bunga Floresta;-;- - NUSA TENGGARA TIMUR, ID;2471;153020;1;4;0;84;83;11;10;0;0;0;0;6;2;2;0,13;0;0;0;0;0;0;0;0
STIT Madina Sragen;-;KAB. SRAGEN - JAWA TENGAH, ID;101;213439;3;3;0;97;85;6;5;0;0;0;0;39;18;10;1,06;0;0;0;0;0;0;0;0
Sekolah Tinggi Teknologi Mineral Indonesia;-;KOTA BANDUNG - JAWA BARAT, ID;1485;43049;2;2;0;283;83;26;8;4;51;2;3,19;30;108;13;6,75;0;0;0;0;0;0;0;0
STAI KH Abdul Kabier;-;KAB. SERANG - BANTEN, ID;3754;213182;0;3;0;85;85;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Akademi Keperawatan Rumkit Tingkat III Manado;-;KOTA MANADO - SULAWESI UTARA, ID;2871;164022;7;2;0;84;83;6;6;1;0;0;0;9;14;2;0,67;0;0;0;0;0;0;0;0
Akademi Keperawatan Yatna Yuana Lebak;-;KAB. LEBAK - BANTEN, ID;1782;44172;7;1;0;101;85;13;11;0;0;0;0;41;110;18;8,46;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Teknik Trisula ;-;KOTA BENGKULU - BENGKULU, ID;931;23088;3;4;0;88;85;3;3;0;0;0;0;5;2;1;0,04;0;0;0;0;0;0;0;0
Akademi Kebidanan Nurul Hasanah;-;KAB. ACEH TENGGARA - ACEH, ID;3421;134021;3;1;0;108;85;13;11;0;0;0;0;41;9;4;1;0;0;0;0;4;0;0;0
STIKES Yahya Bima;-;KAB. BIMA - NUSA TENGGARA BARAT, ID;2465;83068;20;3;0;160;85;5;3;0;0;0;0;166;435;79;11,15;0;0;0;0;0;0;0;0
Badan Litbang Pendidikan dan Pelatihan Hukum dan Peradilan Mahkamah Agung RI;BLDK MAHKAMAH AGUNG;KOTA BOGOR - JAWA BARAT, ID;8085;0;7;0;1;166;86;0;0;0;0;0;0;97;226;37;0;0;0;0;0;3;0;0;0
Sekolah Tinggi Teknologi Sapta Taruna;-;KOTA ADM. JAKARTA TIMUR - DKI JAKARTA, ID;1218;33160;2;5;0;88;86;3;3;0;0;0;0;5;5;3;0,12;0;0;0;0;0;0;0;0
STKIP Babunnajah Pandeglang;STKIP BABUNNAJAH;KAB. PANDEGLANG - BANTEN, ID;8244411;43350;15;2;0;110;99;5;4;0;0;0;0;45;46;10;1,53;0;0;0;0;2;0;0;0
Sekolah Tinggi Desain Interstudi;STDI;KOTA ADM. JAKARTA SELATAN - DKI JAKARTA, ID;1236;33184;2;3;0;99;98;4;4;0;0;0;0;18;30;11;0,81;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi Wesley Methodist Indonesia;STTWMI;KAB. BOGOR - JAWA BARAT, ID;4128;233097;5;5;1;111;99;5;4;0;0;0;0;24;51;11;2,22;0;0;0;0;0;0;0;0
Sekolah Tinggi Teknologi Bina Tunggal;-;KOTA BEKASI - JAWA BARAT, ID;1482;43044;7;6;0;160;99;5;3;4;11;4;0,2;12;12;5;0,22;0;0;0;0;0;0;0;0
Akademi Maritim Indonesia AIPI;-;KOTA MAKASSAR - SULAWESI SELATAN, ID;2757;94002;6;3;0;317;99;17;5;1;1;1;0,04;30;27;11;1,13;0;0;0;0;0;0;0;0
STIE IBMI Medan;-;KOTA MEDAN - SUMATERA UTARA, ID;667;13099;21;2;0;204;99;9;4;0;0;0;0;144;303;41;13,77;0;0;0;0;1;0;0;0
STAI Muhammadiyah (STAIM) Klaten, Jawa Tengah;-;KAB. KLATEN - JAWA TENGAH, ID;92;213389;1;3;0;257;96;16;6;5;12;2;0,48;17;365;8;14,6;0;0;0;0;1;0;0;0
Sekolah Tinggi Ilmu Tarbiyah Al Mubarok Lampung Tengah;STIT AL MUBAROK LAMPUNG TENGAH;KAB. LAMPUNG TENGAH - LAMPUNG, ID;8244352;213640;1;3;0;119;96;6;5;0;0;0;0;25;166;13;7,9;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Hukum Persada Bunda;-;KOTA PEKANBARU - RIAU, ID;2992;103087;7;1;0;236;96;17;7;3;3;1;0,19;68;279;35;17,44;0;0;0;0;0;0;0;0
Politeknik Agroindustri;-;KAB. SUBANG - JAWA BARAT, ID;1850;45022;2;3;0;104;96;12;11;0;0;0;0;19;30;12;0,94;0;0;0;0;1;0;0;0
Sekolah Tinggi Ilmu Ekonomi Oemathonis;-;KOTA KUPANG - NUSA TENGGARA TIMUR, ID;2426;153006;0;6;0;99;99;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Institut Ilmu Sosial dan Ilmu Budaya Samawa Rea;-;KAB. SUMBAWA - NUSA TENGGARA BARAT, ID;2400;82006;0;7;0;96;96;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Teknologi Duta Bangsa;-;KAB. BEKASI - JAWA BARAT, ID;1650;43290;0;3;0;96;96;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STISIP Bina Marta;-;KAB. OGAN KOMERING ULU TIMUR - SUMATERA SELATAN, ID;961;23123;4;2;0;113;99;9;8;0;0;0;0;34;169;20;9,94;0;0;0;0;0;0;0;0
Institut Teknologi dan Bisnis Adias;-;UNKNOWN - UNKNOWN, ID;8244638;62015;13;4;0;124;98;7;5;0;0;0;0;87;228;16;7,13;0;0;0;0;2;0;0;0
STIT Al-Muslihun Tlogo Kanaigoro Blitar;-;KAB. BLITAR - JAWA TIMUR, ID;3820;213253;11;3;0;113;97;7;6;0;0;0;0;51;298;16;15,68;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Ekonomi LPI Makassar;-;KOTA MAKASSAR - SULAWESI SELATAN, ID;2618;93048;10;2;0;139;98;13;9;1;0;0;0;34;42;8;2,47;0;0;0;0;5;0;0;0
Sekolah Tinggi Teologi Bethel Samarinda;-;KOTA SAMARINDA - KALIMANTAN TIMUR, ID;4107;233055;0;4;0;96;96;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Manajemen Informatika dan Komputer Al Muslim;-;KAB. BEKASI - JAWA BARAT, ID;1752;43377;8;3;0;103;98;5;5;0;0;0;0;37;255;12;13,42;0;0;0;0;1;0;0;0
Sekolah Tinggi Ilmu Hukum Awang Long;STIH AWANG LONG;KOTA SAMARINDA - KALIMANTAN TIMUR, ID;3236;113092;2;1;2;175;98;9;5;1;0;0;0;64;504;27;22,91;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Sosial dan Ilmu Politik Veteran Palopo;STISIP VETERAN PALOPO;KOTA PALOPO - SULAWESI SELATAN, ID;2591;93017;19;1;0;217;98;8;3;0;0;0;0;54;28;9;0,7;0;0;0;0;0;0;0;0
STIA Bala Putra Dewa;STIA BPD;KOTA PALEMBANG - SUMATERA SELATAN, ID;965;23127;17;2;0;167;96;10;6;1;1;1;0,04;32;18;8;0,69;0;0;0;0;3;0;0;0
Sekolah Tinggi Teologi Pontianak;-;KOTA PONTIANAK - KALIMANTAN BARAT, ID;4104;233050;3;4;0;107;98;6;5;0;0;0;0;33;10;3;0,56;0;0;0;0;0;0;0;0
STISIP Setia Budhi;-;KAB. LEBAK - BANTEN, ID;1618;43252;12;2;0;110;98;6;6;0;0;0;0;31;19;5;0,46;0;0;0;0;0;0;0;0
STIKes  Medika Seramoe Barat;SEKOLAH TINGGI ILMU KESEHATAN MEDIKA SERAMOE BARAT;KAB. ACEH BARAT - ACEH, ID;3392;133032;13;3;0;104;98;4;4;0;0;0;0;33;29;11;0,74;0;0;0;0;0;0;0;0
STIT Al-Washliyah Binjai;-;KOTA BINJAI - SUMATERA UTARA, ID;3912;213362;1;3;0;99;95;5;4;0;0;0;0;4;17;2;0,74;0;0;0;0;0;0;0;0
Sekolah Tinggi Ekonomi dan Perbankan Islam Mr. Sjafruddin Prawiranegara;-;KOTA ADM. JAKARTA PUSAT - DKI JAKARTA, ID;4005;213487;3;1;0;131;95;19;14;3;8;2;0,89;49;55;15;6,11;0;0;0;0;0;0;0;0
Badan Penelitian dan Pengembangan Daerah Provinsi Jawa Barat;BP2D PROVINSI JAWA BARAT;KAB. BANDUNG - JAWA BARAT, ID;8423;55555;5;0;1;414;95;0;0;13;37;7;0;33;78;18;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi Excelsius;STT EXCELSIUS;KOTA SURABAYA - JAWA TIMUR, ID;8244244;233369;4;3;0;120;95;10;8;1;2;1;0,17;62;221;23;18,42;0;0;0;0;0;0;0;0
AMIK Pakarti Luhur;-;KOTA TANGERANG - BANTEN, ID;1753;44123;4;2;0;504;95;72;14;0;0;0;0;776;2387;301;341;0;0;0;0;0;0;0;0
Universitas Trunajaya Bontang;-;KOTA BONTANG - KALIMANTAN TIMUR, ID;3142;111012;0;3;0;95;95;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Politeknik Anika Palembang;-;KOTA PALEMBANG - SUMATERA SELATAN, ID;1045;25002;8;4;0;653;96;65;10;1;0;0;0;78;120;22;10,91;0;0;0;0;0;0;0;0
STISIPOL Dharma Wacana;-;KOTA METRO - LAMPUNG, ID;877;23021;17;1;0;214;95;11;5;0;0;0;0;149;186;41;6;0;0;0;0;2;0;0;0
Sekolah Tinggi Ilmu Ekonomi Wijaya Mulya;-;KOTA SURAKARTA - JAWA TENGAH, ID;302;63027;10;2;0;402;95;29;7;0;0;0;0;129;234;47;8,67;0;0;0;0;0;0;0;0
Universitas Doktor Husni Ingratubun Tual;-;KOTA TUAL - MALUKU, ID;8244563;121023;22;9;0;100;96;3;3;0;0;0;0;13;4;2;0,09;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Kesehatan Artha Bodhi Iswara;-;KOTA SURABAYA - JAWA TIMUR, ID;2229;73125;7;4;0;152;92;5;3;0;0;0;0;18;18;5;0,6;0;0;0;0;0;0;0;0
STAI YAPNAS Jeneponto, Sulawesi Selatan;-;KAB. JENEPONTO - SULAWESI SELATAN, ID;3907;213354;1;3;0;97;93;4;4;0;0;0;0;8;25;5;0,89;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi Gereja Kalimantan Evangelis (GKE);STT GKE;KOTA BANJARMASIN - KALIMANTAN SELATAN, ID;4105;233051;11;2;0;131;93;10;7;0;0;0;0;76;86;19;6,14;0;0;0;0;0;0;0;0
Politeknik Pelayaran Sumatera Barat;POLTEKPEL SUMBAR;UNKNOWN - UNKNOWN, ID;8244505;425011;0;3;0;92;92;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STT Oikumene Injili Sidikalang;-;KAB. DAIRI - SUMATERA UTARA, ID;4185;233195;15;4;0;104;93;5;4;0;0;0;0;21;28;3;1,17;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Hukum Muhammadiyah Takengon;STIHMAT;KAB. ACEH TENGAH - ACEH, ID;3373;133011;9;1;0;516;94;57;10;0;0;0;0;170;7281;118;661,91;0;0;0;0;9;0;0;0
Akademi Keperawatan Kesdam VI/Tanjung Pura;-;KOTA BANJARMASIN - KALIMANTAN SELATAN, ID;3291;114097;14;2;0;98;88;6;5;0;0;0;0;26;18;9;0,69;0;0;0;0;0;0;0;0
STAI Jami`atut Tarbiyah Lhoksukon Aceh Utara;STAI JAMITAR;KAB. ACEH UTARA - ACEH, ID;3851;213287;0;3;0;93;93;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Kesehatan Sehati;STIKES SEHATI;KOTA MEDAN - SUMATERA UTARA, ID;771;13212;9;2;0;106;93;11;9;0;0;0;0;64;11;3;0,61;0;0;0;0;2;0;0;0
Akademi Pertanian Yogyakarta;APTA;KAB. SLEMAN - DAERAH ISTIMEWA YOGYAKARTA, ID;1940;54015;8;1;0;258;88;65;22;0;0;0;0;40;19;11;1,9;0;0;0;0;0;0;0;0
STKIP Usman Safri Kutacane;-;KAB. ACEH TENGGARA - ACEH, ID;8279;133043;20;2;0;111;88;5;4;0;0;0;0;103;18;17;0,62;0;0;0;0;0;0;0;0
STAI Mau`izhah Tanjung Jabung Barat;-;KAB. TANJUNG JABUNG BARAT - JAMBI, ID;3615;213020;1;3;0;94;89;5;5;0;0;0;0;7;15;3;0,68;0;0;0;0;0;0;0;0
STIT Diniyyah Puteri Rahmah El-Yunusiyyah Kota Padang Panjang;-;KOTA PADANG PANJANG - SUMATERA BARAT, ID;3865;213303;9;2;0;99;89;6;6;0;0;0;0;26;64;11;3,76;0;0;0;0;0;0;0;0
Sekolah Tinggi Teknologi Pomosda;-;KAB. NGANJUK - JAWA TIMUR, ID;2218;73113;9;2;0;152;88;9;5;1;1;1;0,04;117;193;35;8,39;0;0;0;0;1;0;0;0
Akademi Kebidanan Borneo Medistra;AKBID BORMED;KOTA BALIKPAPAN - KALIMANTAN TIMUR, ID;3273;114078;4;1;0;146;89;10;6;0;0;0;0;17;40;4;2;0;0;0;0;0;0;0;0
Sekolah Tinggi Ilmu Ekonomi Yadika Bangil;-;KAB. PASURUAN - JAWA TIMUR, ID;2220;73115;15;2;0;158;89;8;4;0;0;0;0;50;41;13;1,32;0;0;0;0;1;0;0;0
Politeknik Kesehatan Megarezky;POLTEKKES MEGAREZKY;UNKNOWN - UNKNOWN, ID;8244610;95019;12;3;0;93;91;5;5;2;0;0;0;15;30;5;1,58;0;0;0;0;1;0;0;0
Disable -- Sekolah Tinggi Islam Kendal (STIK);STIK;KAB. ACEH SELATAN - ACEH, ID;252;213380;0;3;0;88;88;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi Injili Indonesia Bali;-;- - BALI, ID;4093;233037;0;4;0;91;91;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sekolah Tinggi Teologi Efrata Surabaya;-;KAB. SIDOARJO - JAWA TIMUR, ID;4166;233167;1;2;0;156;91;10;6;0;0;0;0;11;65;9;3,61;0;0;0;0;12;0;0;0
